time,step,surface,lift,drag,lift_coefficient,drag_coefficient,panel_count,rotational_power,translational_power,power,force_x,force_y,force_z,moment_x,moment_y,moment_z,rotation_centre_x,rotation_centre_y,rotation_centre_z,translation_velocity_x,translation_velocity_y,translation_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,position_x,position_y,position_z,centroid_x,centroid_y,centroid_z
0.0125,1,flat_plate,7.381760120391846,0.25705841183662415,0.014763520240783692,0.0005141168236732483,224,0.0,-0.06821028314181721,-0.06821028314181721,0.25705841183662415,0.0,7.381760120391846,2.5250129453979753e-07,-4.112162721307264,-8.2592493955147e-09,-0.001109584230623269,0.0,0.0,-0.26534935252447167,0.0,0.0,0.0,0.0,0.0,-0.001109584230623269,0.0,0.0,0.49858585000038147,-6.988644827288226e-07,-0.0174497552216053
0.025,2,flat_plate,21.62747573852539,0.7442689538002014,0.04325495147705078,0.0014885379076004029,224,0.0,-0.7690034661387432,-0.7690034661387432,0.7442689538002014,0.0,21.62747573852539,1.3831412637443918e-07,-11.868789668050029,-2.473394702939835e-08,-0.008735131291491439,0.0,0.0,-1.0332332985438242,0.0,0.0,0.0,0.0,0.0,-0.008735131291491439,0.0,0.0,0.4909602701663971,-6.988644827288226e-07,-0.0174497552216053
0.0375,3,flat_plate,34.48780822753906,1.1529505252838135,0.06897561645507813,0.002305901050567627,224,0.0,-2.5620276664590618,-2.5620276664590618,1.1529505252838135,0.0,34.48780822753906,-7.7697637141938e-06,-18.232578629728938,2.719144298057863e-07,-0.028701001405617797,0.0,0.0,-2.2221488349019887,0.0,0.0,0.0,0.0,0.0,-0.028701001405617797,0.0,0.0,0.47099441289901733,-6.988644827288226e-07,-0.0174497552216053
0.05,4,flat_plate,46.402183532714844,1.475010871887207,0.09280436706542969,0.002950021743774414,224,0.0,-5.466249832547618,-5.466249832547618,1.475010871887207,0.0,46.402183532714844,6.927040281823338e-06,-23.171880232773987,-2.5662943886617384e-07,-0.06552175610316564,0.0,0.0,-3.7059047744873963,0.0,0.0,0.0,0.0,0.0,-0.06552175610316564,0.0,0.0,0.43417367339134216,-6.988644827288226e-07,-0.0174497552216053
0.0625,5,flat_plate,59.792686462402344,1.7782371044158936,0.11958537292480469,0.003556474208831787,224,0.0,-9.472696877789208,-9.472696877789208,1.7782371044158936,0.0,59.792686462402344,-3.1866703437799515e-05,-28.22689088081871,1.0403682455528696e-06,-0.12192298382986412,0.0,0.0,-5.3270156461507145,0.0,0.0,0.0,0.0,0.0,-0.12192298382986412,0.0,0.0,0.3777724504470825,-6.988644827288226e-07,-0.0174497552216053
0.075,6,flat_plate,75.32929229736328,2.0822644233703613,0.15065858459472656,0.0041645288467407225,224,0.0,-14.395562599987228,-14.395562599987228,2.0822644233703613,0.0,75.32929229736328,3.93822691400203e-05,-33.96327347162054,-1.3372292122504348e-06,-0.19855200669527917,0.0,0.0,-6.913417161825449,0.0,0.0,0.0,0.0,0.0,-0.19855200669527917,0.0,0.0,0.30114343762397766,-6.988644827288226e-07,-0.0174497552216053
0.0875,7,flat_plate,89.15880584716797,2.2729055881500244,0.17831761169433594,0.004545811176300049,224,0.0,-18.85768187907152,-18.85768187907152,2.2729055881500244,0.0,89.15880584716797,-4.106129973635575e-05,-38.25837568446127,1.4510724909433392e-06,-0.29390917387175414,0.0,0.0,-8.296729075500345,0.0,0.0,0.0,0.0,0.0,-0.29390917387175414,0.0,0.0,0.20578625798225403,-6.988644827288226e-07,-0.0174497552216053
0.1,8,flat_plate,94.94465637207031,2.1819632053375244,0.18988931274414061,0.004363926410675048,224,0.0,-20.357993856413714,-20.357993856413714,2.1819632053375244,0.0,94.94465637207031,3.268964271718744e-05,-37.85348192633523,-1.2979914558730599e-06,-0.4045070341448627,0.0,0.0,-9.330127018922195,0.0,0.0,0.0,0.0,0.0,-0.4045070341448627,0.0,0.0,0.09518837928771973,-6.988644827288226e-07,-0.0174497552216053
0.1125,9,flat_plate,89.80733489990234,1.7795485258102417,0.1796146697998047,0.0035590970516204833,224,0.0,-17.624517628440977,-17.624517628440977,1.7795485258102417,0.0,89.80733489990234,3.180040070560608e-05,-32.068262852474675,-1.0595271452695787e-06,-0.5252404930820922,0.0,0.0,-9.903926402016154,0.0,0.0,0.0,0.0,0.0,-0.5252404930820922,0.0,0.0,-0.02554509975016117,-6.988644827288226e-07,-0.0174497552216053
0.125,10,flat_plate,76.47925567626953,1.2077715396881104,0.15295851135253907,0.002415543079376221,224,0.0,-12.077715396881104,-12.077715396881104,1.2077715396881104,0.0,76.47925567626953,1.3458908457053553e-05,-23.262454747702524,-4.353699920855991e-07,-0.6499999999999999,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,-0.6499999999999999,0.0,0.0,-0.1503046452999115,-6.988644827288226e-07,-0.0174497552216053
