time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,local_chord,spanwise_station_width,circulation,circulation_magnitude,relative_speed,section_lift_coefficient_from_circulation,lift_per_span,drag_per_span,section_lift_coefficient,section_force_x,section_force_y,section_force_z,span_coordinate_normalized
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,1.0,0.652332603931427,1.488236904144287,1.488236904144287,9.980570793151855,0.2982268118704067,-105.2367734360948,8.331791115590288,-2.1047354687218958,-0.5687707662582397,0.0,-68.86184692382812,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,1.0,0.5863497853279114,1.4983570575714111,1.4983570575714111,9.980461120605469,0.3002580821597375,-105.73364257836708,8.373370733044363,-2.1146728515673416,-0.5123445987701416,0.0,-62.18889236450195,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:2,mirror,2,-1.5022028684616089,1.5022028684616089,-1.765723466873169,-1.2386823892593384,1.0,0.5270410776138306,1.502091884613037,1.502091884613037,9.980417251586914,0.3010078329889866,-105.89195946333828,8.387608811732411,-2.117839189266766,-0.4603181779384613,0.0,-55.982322692871094,-0.3004405736923218
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:3,mirror,3,-2.002588987350464,2.002588987350464,-2.239454746246338,-1.765723466873169,1.0,0.47373127937316895,1.5010654926300049,1.5010654926300049,9.980360984802246,0.3008038476595739,-105.76729769843315,8.380007774957244,-2.115345953968663,-0.41219741106033325,0.0,-50.2606086730957,-0.40051779747009275
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:4,mirror,4,-2.452361822128296,2.452361822128296,-2.665268659591675,-2.239454746246338,1.0,0.4258139133453369,1.4957793951034546,1.4957793951034546,9.980273246765137,0.29974718289166585,-105.37413991319859,8.352176137995611,-2.107482798263972,-0.36771920323371887,0.0,-45.00899887084961,-0.49047236442565917
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:5,mirror,5,-2.856640338897705,2.856640338897705,-3.0480120182037354,-2.665268659591675,1.0,0.38274335861206055,1.485919713973999,1.485919713973999,9.980134963989258,0.29777547484789674,-104.67564101846496,8.301687981885841,-2.093512820369299,-0.3264746069908142,0.0,-40.18838119506836,-0.571328067779541
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:6,mirror,6,-3.2200264930725098,3.2200264930725098,-3.392040967941284,-3.0480120182037354,1.0,0.34402894973754883,1.4702072143554688,1.4702072143554688,9.97991943359375,0.2946330827895371,-103.57494462368955,8.221430584629527,-2.071498892473791,-0.287954181432724,0.0,-35.74369812011719,-0.644005298614502
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:7,mirror,7,-3.546656608581543,3.546656608581543,-3.7012720108032227,-3.392040967941284,1.0,0.3092310428619385,1.4462454319000244,1.4462454319000244,9.979588508605957,0.28984069446407457,-101.90447233561197,8.098712213505443,-2.0380894467122395,-0.25161072611808777,0.0,-31.610383987426758,-0.7093313217163086
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:8,mirror,8,-3.8402483463287354,3.8402483463287354,-3.979224443435669,-3.7012720108032227,1.0,0.2779524326324463,1.4102894067764282,1.4102894067764282,9.97909164428711,0.28264885363264486,-99.40920535969175,7.913834186987163,-1.988184107193835,-0.2169039249420166,0.0,-27.717599868774414,-0.768049669265747
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:9,mirror,9,-4.1041436195373535,4.1041436195373535,-4.229062557220459,-3.979224443435669,1.0,0.24983811378479004,1.3568061590194702,1.3568061590194702,9.978355407714844,0.2719498561797959,-95.71537844174459,7.637397070358923,-1.9143075688348918,-0.18333381414413452,0.0,-23.98865509033203,-0.8208287239074707
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:10,mirror,10,-4.34134578704834,4.34134578704834,-4.453629493713379,-4.229062557220459,1.0,0.22456693649291992,1.2776226997375488,1.2776226997375488,9.97728157043457,0.25610637340806264,-90.26892337649552,7.225053976687322,-1.8053784675299105,-0.1504361778497696,0.0,-20.3356876373291,-0.8682691574096679
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:11,mirror,11,-4.554555416107178,4.554555416107178,-4.655481815338135,-4.453629493713379,1.0,0.20185232162475586,1.1601418256759644,1.1601418256759644,9.97572135925293,0.2325930694926399,-82.19967533261068,6.60619269653516,-1.6439935066522136,-0.11770404875278473,0.0,-16.64527702331543,-0.9109110832214355
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:12,mirror,12,-4.746199131011963,4.746199131011963,-4.836916923522949,-4.655481815338135,1.0,0.18143510818481445,0.9840535521507263,0.9840535521507263,9.973396301269531,0.19733569637164913,-69.97623289590967,5.655916294962678,-1.3995246579181935,-0.08426512777805328,0.0,-12.73727035522461,-0.9492398262023926
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:13,mirror,13,-4.918458461761475,4.918458461761475,-5.0,-4.836916923522949,1.0,0.16308307647705078,0.7046679854393005,0.7046679854393005,9.969482421875,0.1413650088580568,-49.94443842666794,4.076097546620103,-0.9988887685333588,-0.047678619623184204,0.0,-8.17203426361084,-0.9836916923522949
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:orig:0,orig,0,0.3261663019657135,0.3261663019657135,0.0,0.652332603931427,1.0,0.652332603931427,-1.488236665725708,1.488236665725708,9.980570793151855,0.29822676409386484,-105.23675015787751,8.33178880384843,-2.10473500315755,-0.5687709450721741,0.0,-68.86183166503906,0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:orig:1,orig,1,0.9455074667930603,0.9455074667930603,0.652332603931427,1.2386823892593384,1.0,0.5863497853279114,-1.4983572959899902,1.4983572959899902,9.980461120605469,0.30025812993680434,-105.73366851155582,8.373372899862352,-2.1146733702311162,-0.5123446583747864,0.0,-62.188907623291016,0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:orig:2,orig,2,1.5022028684616089,1.5022028684616089,1.2386823892593384,1.765723466873169,1.0,0.5270410776138306,-1.5020921230316162,1.5020921230316162,9.980417251586914,0.30100788076626345,-105.8919666786746,8.387609386230057,-2.117839333573492,-0.4603182077407837,0.0,-55.98232650756836,0.3004405736923218
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:orig:3,orig,3,2.002588987350464,2.002588987350464,1.765723466873169,2.239454746246338,1.0,0.47373127937316895,-1.5010656118392944,1.5010656118392944,9.980360984802246,0.300803871548347,-105.76732176933899,8.380009817738557,-2.1153464353867797,-0.41219744086265564,0.0,-50.2606201171875,0.40051779747009275
