time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,chord_index,chord_fraction,panel_chord,panel_circulation,pressure_jump_coefficient,panel_force_x,panel_force_y,panel_force_z,unsteady_force_x,unsteady_force_y,unsteady_force_z,relative_velocity_x,relative_velocity_y,relative_velocity_z,bound_x,bound_y,bound_z,span_coordinate_normalized
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,0,0.0625,0.125,-0.6407456398010254,-1.7940876483917236,-0.5162312984466553,0.0,7.2996625900268555,0.0,0.0,3.1348445415496826,9.96417236328125,1.4159049896989018e-06,1.2350643873214722,0.03125,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,1,0.1875,0.125,-0.2784631550312042,-1.8048896789550781,-0.03480006754398346,-0.0,7.352278232574463,-0.0,-0.0,5.542171478271484,9.96477222442627,5.418223736342043e-08,0.19157695770263672,0.15625,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,2,0.3125,0.125,-0.17612101137638092,-1.9638727903366089,-0.010499839670956135,-0.0,8.00291919708252,-0.0,-0.0,6.857969760894775,9.965659141540527,-1.3202579793869518e-06,0.09139078855514526,0.28125,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,3,0.4375,0.125,-0.11948215216398239,-2.0870778560638428,-0.0044405474327504635,-0.0,8.506610870361328,-0.0,-0.0,7.729759216308594,9.967040061950684,-2.514980906198616e-06,0.056972384452819824,0.40625,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,4,0.5625,0.125,-0.08358850330114365,-2.1777467727661133,-0.0019076678436249495,-0.0,8.87717056274414,-0.0,-0.0,8.33357048034668,9.969274520874023,-3.2868272228370188e-06,0.03498542308807373,0.53125,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,5,0.6875,0.125,-0.06464646011590958,-2.258450508117676,-0.0005491748452186584,-0.0,9.206735610961914,-0.0,-0.0,8.786170959472656,9.972846984863281,-3.4051558941428084e-06,0.013022571802139282,0.65625,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,6,0.8125,0.125,-0.0621882826089859,-2.3550024032592773,0.00018201435159426183,0.0,9.600638389587402,-0.0,-0.0,9.195856094360352,9.978010177612305,-2.74288640866871e-06,-0.004486709833145142,0.78125,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,7,0.9375,0.125,-0.06300166249275208,-2.4567806720733643,-0.0005242290208116174,-0.0,10.015832901000977,-0.0,-0.0,9.605508804321289,9.98403549194336,-1.3581445728050312e-06,0.01275557279586792,0.90625,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,0,0.0625,0.125,-0.6415881514549255,-1.7964468002319336,-0.46492332220077515,0.0,6.569938659667969,0.0,0.0,2.821463108062744,9.964180946350098,1.0585116797301453e-05,1.2358570098876953,0.03125,-0.9455074667930603,0.0,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,1,0.1875,0.125,-0.2792370319366455,-1.8084049224853516,-0.03133625164628029,-0.0,6.621469974517822,-0.0,-0.0,4.989930629730225,9.964780807495117,7.635020665475167e-06,0.19138914346694946,0.15625,-0.9455074667930603,0.0,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,2,0.3125,0.125,-0.17712894082069397,-1.9692814350128174,-0.0094508221372962,-0.0,7.21323299407959,-0.0,-0.0,6.178203582763672,9.965664863586426,4.529197667579865e-06,0.09099620580673218,0.28125,-0.9455074667930603,0.0,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,3,0.4375,0.125,-0.12086043506860733,-2.0951359272003174,-0.003999640699476004,-0.0,7.6756792068481445,-0.0,-0.0,6.969350814819336,9.967033386230469,1.58014040607668e-06,0.056439101696014404,0.40625,-0.9455074667930603,0.0,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,4,0.5625,0.125,-0.0853867158293724,-2.1891860961914062,-0.0017274221172556281,-0.0,8.021140098571777,-0.0,-0.0,7.522015571594238,9.969231605529785,-7.977255336300004e-07,0.03450256586074829,0.53125,-0.9455074667930603,0.0,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,5,0.6875,0.125,-0.06666556000709534,-2.273385763168335,-0.0005095865926705301,-0.0,8.330179214477539,-0.0,-0.0,7.940351963043213,9.972715377807617,-2.1896078123972984e-06,0.013036459684371948,0.65625,-0.9455074667930603,0.0,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,6,0.8125,0.125,-0.06384555995464325,-2.372154474258423,0.00013273628428578377,0.0,8.692367553710938,-0.0,-0.0,8.318843841552734,9.977715492248535,-2.3401623820973327e-06,-0.003545701503753662,0.78125,-0.9455074667930603,0.0,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,7,0.9375,0.125,-0.06364462524652481,-2.4737448692321777,-0.0005303406505845487,-0.0,9.0648832321167,-0.0,-0.0,8.692317962646484,9.983521461486816,-1.306987087446032e-06,0.014211386442184448,0.90625,-0.9455074667930603,0.0,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:2,mirror,2,-1.5022028684616089,1.5022028684616089,-1.765723466873169,-1.2386823892593384,0,0.0625,0.125,-0.6415190100669861,-1.7962532043457031,-0.41767197847366333,0.0,5.904763698577881,0.0,0.0,2.535801649093628,9.964192390441895,3.07254922518041e-05,1.2353253364562988,0.03125,-1.5022028684616089,0.0,-0.3004405736923218
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:2,mirror,2,-1.5022028684616089,1.5022028684616089,-1.765723466873169,-1.2386823892593384,1,0.1875,0.125,-0.27939802408218384,-1.8087449073791504,-0.028150111436843872,-0.0,5.952833652496338,-0.0,-0.0,4.485475540161133,9.964795112609863,2.773137020994909e-05,0.1911667287349701,0.15625,-1.5022028684616089,0.0,-0.3004405736923218
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:2,mirror,2,-1.5022028684616089,1.5022028684616089,-1.765723466873169,-1.2386823892593384,2,0.3125,0.125,-0.1774689108133316,-1.9703800678253174,-0.008488377556204796,-0.0,6.4872355461120605,-0.0,-0.0,5.555111408233643,9.965681076049805,2.4314267648151144e-05,0.09075236320495605,0.28125,-1.5022028684616089,0.0,-0.3004405736923218
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:2,mirror,2,-1.5022028684616089,1.5022028684616089,-1.765723466873169,-1.2386823892593384,3,0.4375,0.125,-0.121412493288517,-2.097372055053711,-0.0035926324781030416,-0.0,6.906650543212891,-0.0,-0.0,6.26886510848999,9.967048645019531,2.0546811356325634e-05,0.05614420771598816,0.40625,-1.5022028684616089,0.0,-0.3004405736923218
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:2,mirror,2,-1.5022028684616089,1.5022028684616089,-1.765723466873169,-1.2386823892593384,4,0.5625,0.125,-0.08617245405912399,-2.192960500717163,-0.0015543833142146468,-0.0,7.222229480743408,-0.0,-0.0,6.769462585449219,9.969236373901367,1.651537422731053e-05,0.034225136041641235,0.53125,-1.5022028684616089,0.0,-0.3004405736923218
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:2,mirror,2,-1.5022028684616089,1.5022028684616089,-1.765723466873169,-1.2386823892593384,5,0.6875,0.125,-0.06759239733219147,-2.2788119316101074,-0.0004631693591363728,-0.0,7.505449295043945,-0.0,-0.0,7.150182723999023,9.972685813903809,1.2292060091567691e-05,0.013001620769500732,0.65625,-1.5022028684616089,0.0,-0.3004405736923218
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:2,mirror,2,-1.5022028684616089,1.5022028684616089,-1.765723466873169,-1.2386823892593384,6,0.8125,0.125,-0.06461573392152786,-2.3786251544952393,0.0001053408341249451,0.0,7.834444999694824,-0.0,-0.0,7.494656085968018,9.97761344909668,7.91951060818974e-06,-0.003093242645263672,0.78125,-1.5022028684616089,0.0,-0.3004405736923218
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:2,mirror,2,-1.5022028684616089,1.5022028684616089,-1.765723466873169,-1.2386823892593384,7,0.9375,0.125,-0.06391284614801407,-2.4800424575805664,-0.0005028736777603626,-0.0,8.16871452331543,-0.0,-0.0,7.832429885864258,9.983312606811523,3.42535054187465e-06,0.014928847551345825,0.90625,-1.5022028684616089,0.0,-0.3004405736923218
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:3,mirror,3,-2.002588987350464,2.002588987350464,-2.239454746246338,-1.765723466873169,0,0.0625,0.125,-0.6403219103813171,-1.7929013967514038,-0.3740016520023346,0.0,5.297599792480469,0.0,0.0,2.2750539779663086,9.964201927185059,6.124125502537936e-05,1.2329432964324951,0.03125,-2.002588987350464,0.0,-0.40051779747009275
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:3,mirror,3,-2.002588987350464,2.002588987350464,-2.239454746246338,-1.765723466873169,1,0.1875,0.125,-0.27893027663230896,-1.8055198192596436,-0.025203337892889977,-0.0,5.341169834136963,-0.0,-0.0,4.024440288543701,9.964805603027344,5.901149779674597e-05,0.19073498249053955,0.15625,-2.002588987350464,0.0,-0.40051779747009275
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:3,mirror,3,-2.002588987350464,2.002588987350464,-2.239454746246338,-1.765723466873169,2,0.3125,0.125,-0.1772635281085968,-1.9671413898468018,-0.007597435265779495,-0.0,5.821471214294434,-0.0,-0.0,4.984599590301514,9.965693473815918,5.6110638979589567e-05,0.0904722809791565,0.28125,-2.002588987350464,0.0,-0.40051779747009275
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:3,mirror,3,-2.002588987350464,2.002588987350464,-2.239454746246338,-1.765723466873169,3,0.4375,0.125,-0.12141519039869308,-2.0943875312805176,-0.0032145618461072445,-0.0,6.199211120605469,-0.0,-0.0,5.625924110412598,9.967061042785645,5.224938286119141e-05,0.05588775873184204,0.40625,-2.002588987350464,0.0,-0.40051779747009275
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:3,mirror,3,-2.002588987350464,2.002588987350464,-2.239454746246338,-1.765723466873169,4,0.5625,0.125,-0.08636783808469772,-2.190519094467163,-0.0013911982532590628,-0.0,6.484475612640381,-0.0,-0.0,6.076582431793213,9.969242095947266,4.682812868850306e-05,0.03400203585624695,0.53125,-2.002588987350464,0.0,-0.40051779747009275
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:3,mirror,3,-2.002588987350464,2.002588987350464,-2.239454746246338,-1.765723466873169,5,0.6875,0.125,-0.06791552901268005,-2.27704119682312,-0.000415898859500885,-0.0,6.741031646728516,-0.0,-0.0,6.420173645019531,9.972671508789062,3.8934122130740434e-05,0.012926667928695679,0.65625,-2.002588987350464,0.0,-0.40051779747009275
