time,step,vortex_centre_0_x,vortex_centre_0_y,vortex_centre_1_x,vortex_centre_1_y,vortex_separation,core_radius_0,core_radius_1,mean_core_radius,angle_radians,is_pair_unresolved,is_core_radius_0_boundary_limited,is_core_radius_1_boundary_limited,peak_saddle_contrast,peak_saddle_contrast_standard_error,peak_saddle_signal_to_noise,orientation_anisotropy,is_peak_coalesced
0.581999999994,18,0.0017862717310587566,0.0035719871520996094,nan,nan,nan,0.15546107933056472,nan,0.15546107933056472,nan,False,False,False,nan,nan,nan,nan,False
1.163999999988,36,-0.001041111018922594,-0.001041111018922594,nan,nan,nan,0.18321583995752677,nan,0.18321583995752677,nan,False,False,False,nan,nan,nan,nan,False
1.745999999982,54,0.0014118475298727712,0.0014118475298727712,nan,nan,nan,0.19455538458596147,nan,0.19455538458596147,nan,False,False,False,nan,nan,nan,nan,False
2.327999999976,72,8.617280280753357e-05,8.617280280753357e-05,nan,nan,nan,0.21905711939441608,nan,0.21905711939441608,nan,False,False,False,nan,nan,nan,nan,False
2.90999999997,90,-0.000693888575942428,-0.000693888575942428,nan,nan,nan,0.22787053296587712,nan,0.22787053296587712,nan,False,False,False,nan,nan,nan,nan,False
3.491999999964,108,-0.0015982819157977436,-0.0015982819157977436,nan,nan,nan,0.23324430748311273,nan,0.23324430748311273,nan,False,False,False,nan,nan,nan,nan,False
4.073999999958,126,0.0019536825517813363,0.0019536825517813363,nan,nan,nan,0.2517121991177924,nan,0.2517121991177924,nan,False,False,False,nan,nan,nan,nan,False
4.655999999952,144,0.00023640551657046912,0.00023640551657046912,nan,nan,nan,0.2623659899999004,nan,0.2623659899999004,nan,False,False,False,nan,nan,nan,nan,False
5.237999999946,162,-0.0013464273049913604,-0.0013464273049913604,nan,nan,nan,0.2702214267198677,nan,0.2702214267198677,nan,False,False,False,nan,nan,nan,nan,False
5.81999999994,180,-0.001154906609479119,-0.001154906609479119,nan,nan,nan,0.2878945099692167,nan,0.2878945099692167,nan,False,False,False,nan,nan,nan,nan,False
6.401999999934,198,0.0007273009581159252,0.0007273009581159252,nan,nan,nan,0.2936718512160356,nan,0.2936718512160356,nan,False,False,False,nan,nan,nan,nan,False
6.983999999928,216,0.0016309921292291172,0.0016309921292291172,nan,nan,nan,0.30064612294831705,nan,0.30064612294831705,nan,False,False,False,nan,nan,nan,nan,False
7.565999999922,234,-0.0009707280912914792,-0.0009707280912914792,nan,nan,nan,0.3100889148979175,nan,0.3100889148979175,nan,False,False,False,nan,nan,nan,nan,False
8.147999999916,252,-0.00032411922108043325,-0.00032411922108043325,nan,nan,nan,0.3159601667399804,nan,0.3159601667399804,nan,False,False,False,nan,nan,nan,nan,False
8.72999999991,270,-0.0008378588571781065,-0.0008378588571781065,nan,nan,nan,0.32161845876618206,nan,0.32161845876618206,nan,False,False,False,nan,nan,nan,nan,False
9.311999999904,288,-7.21181547918985e-05,-7.21181547918985e-05,nan,nan,nan,0.3255779148262589,nan,0.3255779148262589,nan,False,False,False,nan,nan,nan,nan,False
9.893999999898,306,0.0016416188058906427,0.0016416188058906427,nan,nan,nan,0.3408470778654999,nan,0.3408470778654999,nan,False,False,False,nan,nan,nan,nan,False
10.475999999892,324,0.0009926204328183775,0.0009926204328183775,nan,nan,nan,0.34720934187499797,nan,0.34720934187499797,nan,False,False,False,nan,nan,nan,nan,False
11.057999999886,342,3.1963365161838246e-05,3.1963365161838246e-05,nan,nan,nan,0.35650669787601624,nan,0.35650669787601624,nan,False,False,False,nan,nan,nan,nan,False
11.63999999988,360,-0.00021182246578549876,-0.00021182246578549876,nan,nan,nan,0.3604196958704732,nan,0.3604196958704732,nan,False,False,False,nan,nan,nan,nan,False
12.221999999874,378,-0.0017977938899454082,-0.0017977938899454082,nan,nan,nan,0.36527466146294446,nan,0.36527466146294446,nan,False,False,False,nan,nan,nan,nan,False
12.803999999868,396,0.0003964841635518484,0.0009903759438527656,nan,nan,nan,0.37216369606278155,nan,0.37216369606278155,nan,False,False,False,nan,nan,nan,nan,False
13.385999999862,414,0.00156305730342865,0.00156305730342865,nan,nan,nan,0.3784679613835199,nan,0.3784679613835199,nan,False,False,False,nan,nan,nan,nan,False
13.967999999856,432,0.001601796997480156,0.001601796997480156,nan,nan,nan,0.3885351368109854,nan,0.3885351368109854,nan,False,False,False,nan,nan,nan,nan,False
14.54999999985,450,-0.00094944429397583,-0.00094944429397583,nan,nan,nan,0.3952370805796597,nan,0.3952370805796597,nan,False,False,False,nan,nan,nan,nan,False
15.131999999844,468,-0.0009722069543623275,-0.0009722069543623275,nan,nan,nan,0.397960190179065,nan,0.397960190179065,nan,False,False,False,nan,nan,nan,nan,False
15.713999999838,486,-0.000993762503970753,-7.046646240985754e-05,nan,nan,nan,0.4030342187276028,nan,0.4030342187276028,nan,False,False,False,nan,nan,nan,nan,False
16.295999999832,504,-0.0006428264519747565,0.00025331382365787733,nan,nan,nan,0.41124470859678414,nan,0.41124470859678414,nan,False,False,False,nan,nan,nan,nan,False
16.877999999826,522,0.0011009091222789927,0.0011009091222789927,nan,nan,nan,0.41796296453159165,nan,0.41796296453159165,nan,False,False,False,nan,nan,nan,nan,False
17.45999999982,540,0.0012074536290662041,0.0012074536290662041,nan,nan,nan,0.419905125273843,nan,0.419905125273843,nan,False,False,False,nan,nan,nan,nan,False
18.041999999814,558,0.00041446385794128015,0.00041446385794128015,nan,nan,nan,0.44225035031098325,nan,0.44225035031098325,nan,False,False,False,nan,nan,nan,nan,False
18.623999999808,576,-0.0004631536622201243,0.0007465245262269051,nan,nan,nan,0.4446781806855229,nan,0.4446781806855229,nan,False,False,False,nan,nan,nan,nan,False
19.205999999802,594,-0.0003705376759171486,-0.0003705376759171486,nan,nan,nan,0.44759390864840004,nan,0.44759390864840004,nan,False,False,False,nan,nan,nan,nan,False
19.787999999796,612,-0.0015379062065711388,-0.0007302133853618916,nan,nan,nan,0.45269757351023554,nan,0.45269757351023554,nan,False,False,False,nan,nan,nan,nan,False
20.36999999979,630,-0.0007948987411730218,-0.0007948987411730218,nan,nan,nan,0.4541129142013698,nan,0.4541129142013698,nan,False,False,False,nan,nan,nan,nan,False
