time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,chord_index,chord_fraction,panel_chord,panel_circulation,pressure_jump_coefficient,panel_force_x,panel_force_y,panel_force_z,unsteady_force_x,unsteady_force_y,unsteady_force_z,relative_velocity_x,relative_velocity_y,relative_velocity_z,bound_x,bound_y,bound_z,span_coordinate_normalized
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,0,0.0625,0.125,0.25656023621559143,0.718368649482727,-0.08276913315057755,0.0,-2.9278857707977295,0.0,0.0,-1.255219578742981,9.994264602661133,2.230475502074114e-07,-0.4945497512817383,0.03125,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,1,0.1875,0.125,0.11149465292692184,0.72268146276474,-0.0055802324786782265,0.0,-2.946018934249878,0.0,0.0,-2.2191131114959717,9.994359970092773,4.941796305502066e-09,-0.07672363519668579,0.15625,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,2,0.3125,0.125,0.0705115869641304,0.7863202691078186,-0.0016839144518598914,0.0,-3.205636978149414,0.0,0.0,-2.745919704437256,9.994502067565918,-2.1513798742489598e-07,-0.0366092175245285,0.28125,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,3,0.4375,0.125,0.04782583937048912,0.8356187343597412,-0.0007123289396986365,0.0,-3.4067187309265137,0.0,0.0,-3.094899892807007,9.994723320007324,-4.0633440789861197e-07,-0.02283225953578949,0.40625,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,4,0.5625,0.125,0.03344092518091202,0.8718623518943787,-0.00030620343750342727,0.0,-3.55454421043396,0.0,0.0,-3.33650541305542,9.995080947875977,-5.296537892718334e-07,-0.014036625623703003,0.53125,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,5,0.6875,0.125,0.025836173444986343,0.9040745496749878,-8.847642311593518e-05,0.0,-3.6859099864959717,0.0,0.0,-3.5174455642700195,9.99565315246582,-5.480933396029286e-07,-0.005249649286270142,0.65625,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,6,0.8125,0.125,0.02483125403523445,0.9425986409187317,2.872453842428513e-05,0.0,-3.842991828918457,0.0,0.0,-3.6810665130615234,9.996479988098145,-4.412555085764325e-07,0.0017733126878738403,0.78125,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,7,0.9375,0.125,0.025159455835819244,0.9832475781440735,-8.335752499988303e-05,0.0,-4.0087361335754395,0.0,0.0,-3.8446545600891113,9.99744701385498,-2.1843953845746e-07,-0.005078956484794617,0.90625,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,0,0.0625,0.125,0.2568971514701843,0.7193120718002319,-0.07454279065132141,0.0,-2.6351890563964844,0.0,0.0,-1.1297370195388794,9.99426555633545,1.6923024759307737e-06,-0.49486827850341797,0.03125,-0.9455074667930603,0.0,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,1,0.1875,0.125,0.11180423945188522,0.7240873575210571,-0.005024894140660763,0.0,-2.6531834602355957,0.0,0.0,-1.9979890584945679,9.994361877441406,1.2194004739285447e-06,-0.07664994895458221,0.15625,-0.9455074667930603,0.0,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,2,0.3125,0.125,0.07091489434242249,0.7884840369224548,-0.001515745185315609,0.0,-2.889317750930786,0.0,0.0,-2.4737370014190674,9.994503021240234,7.216534640974714e-07,-0.03645288944244385,0.28125,-0.9455074667930603,0.0,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,3,0.4375,0.125,0.048377372324466705,0.8388427495956421,-0.0006416375399567187,0.0,-3.0739457607269287,0.0,0.0,-2.7904348373413086,9.994722366333008,2.4916732854762813e-07,-0.022619903087615967,0.40625,-0.9455074667930603,0.0,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,4,0.5625,0.125,0.03416089713573456,0.8764403462409973,-0.0002772976295091212,0.0,-3.211780071258545,0.0,0.0,-3.0115764141082764,9.995074272155762,-1.315952715685853e-07,-0.013843953609466553,0.53125,-0.9455074667930603,0.0,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,5,0.6875,0.125,0.026645110920071602,0.9100536704063416,-8.210071246139705e-05,0.0,-3.3349931240081787,0.0,0.0,-3.1788277626037598,9.99563217163086,-3.54095675447752e-07,-0.005254998803138733,0.65625,-0.9455074667930603,0.0,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,6,0.8125,0.125,0.025496354326605797,0.9494693875312805,2.088660949084442e-05,0.0,-3.4794538021087646,0.0,0.0,-3.3300092220306396,9.99643325805664,-3.7734758961960324e-07,0.0013971179723739624,0.78125,-0.9455074667930603,0.0,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,7,0.9375,0.125,0.025418762117624283,0.9900463223457336,-8.440396777587011e-05,0.0,-3.628169536590576,0.0,0.0,-3.479166030883789,9.997364044189453,-2.1055936372249562e-07,-0.005663067102432251,0.90625,-0.9455074667930603,0.0,-0.18910149335861207
