time,step,total_kinetic_energy,energy_measurement,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,pedrizzetti_cumulative_vortex_strength_transfer_x,pedrizzetti_cumulative_vortex_strength_transfer_y,pedrizzetti_cumulative_vortex_strength_transfer_z,pedrizzetti_cumulative_linear_impulse_transfer_x,pedrizzetti_cumulative_linear_impulse_transfer_y,pedrizzetti_cumulative_linear_impulse_transfer_z,pedrizzetti_cumulative_angular_impulse_transfer_x,pedrizzetti_cumulative_angular_impulse_transfer_y,pedrizzetti_cumulative_angular_impulse_transfer_z,n_stabilization_events,n_regularization_events,regularization_cumulative_total_kinetic_energy_transfer,regularization_cumulative_total_enstrophy_transfer,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,lagrangian_cfl,stretching_viscosity_feedback_coefficient,strain_increment_infinity,strain_increment_spectral,maximum_particle_strength,maximum_particle_vorticity
0.0,0,26.634235363175513,periodic_fourier_energy,1953.7062264461165,1255.253462643897,-5.153009076676574,fourier_transition_viscous_rate,-5.153009076676574,5.726139110576111e-17,39.478417539945184,0.0,0.0,0.0,19.802337720938574,3.024924061234558e-17,4.03780605956125e-18,-9.087677628146056e-27,-1.0741802603575994e-16,8.854573616501103e-17,16104,0.0231891106814146,0.0599999986588954,0.0599999986588954,0.0599999986588954,0.0025781383737921,0.0035913405008614,0.0036253358703106,0.0046385377645492,0.0,0.0599999986588954,0.9356823907910908,1.047809701145119,2.2445886291170657e-07,0.0557880317603528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0.075,10,26.225816361498534,periodic_fourier_energy,1810.4219213290376,1188.428164076765,-5.445586689026338,periodic_fourier_energy_backward_difference,-4.732505786028682,7.067286391794282e-07,39.47556815510045,7.519149884445052e-07,1.5772742479778015e-05,-1.4627446233465673e-05,19.80299919439568,-6.2798784370455876e-06,-4.408474255582289e-06,-1.8315905887320984e-07,-6.999568806252435e-06,4.675089137801116e-06,16104,0.0237493719905614,0.0635736286640167,0.0682931542396545,0.0704620853066444,0.0024209306575357,0.0035243821330368,0.0034681283868849,0.0045715793967247,0.0,0.068293155124249,0.7379943151762167,0.9056240275221522,6.646818565242735e-05,0.0120101811890724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1979082624614238,0.0,0.1979082624614238,0.1230104168712987,0.0237493719905614,160.03429033587852
0.15,20,25.871347633297905,periodic_fourier_energy,1697.6560092372358,1134.3201138045983,-4.726249709341772,periodic_fourier_energy_backward_difference,-4.139658121224779,-1.1378164667116906e-06,39.44412529604341,-6.791132928409152e-07,6.553698985323902e-07,-1.5887112487277325e-05,19.80348405150575,-1.2039969600242058e-05,6.110601385166995e-06,5.68681683587766e-07,-1.27097020617698e-05,9.019468576836642e-06,16104,0.024257643148303,0.0670648887753486,0.075356937944889,0.0788141712546348,0.0022583799436688,0.003209164366126,0.0033055774401873,0.0042563620954751,0.0,0.0753569317286694,0.6431650386880057,0.9978121303427184,7.817483337626605e-05,0.0090073223176075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1745267271995544,0.0,0.1745267271995544,0.1096338071358841,0.024257643148303,163.45925728067564
0.225,30,25.55530212509537,periodic_fourier_energy,1592.8378559654236,1084.7157252272084,-4.213940109367134,periodic_fourier_energy_backward_difference,-3.7771485587308224,2.588026645022803e-06,39.39806804673847,-2.7012615623307274e-07,6.910557163712465e-06,-2.4257255304653905e-05,19.80383237346899,-8.448026353147477e-06,1.2760645370854842e-05,5.912784599549113e-07,-1.675570102111259e-05,9.873885434635127e-06,16104,0.024747047573328,0.0701299682259559,0.0815379992127418,0.0860635861754417,0.0021330502349883,0.0030278279446065,0.0031802479643374,0.0040750252082943,0.0,0.0815380018780917,0.5914016939713443,0.9191352739726196,8.375035576637448e-05,0.0069041745484849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1725368964672088,0.0,0.1725368964672088,0.1052198159644448,0.024747047573328,166.75709142455275
0.3,40,25.276166239599963,periodic_fourier_energy,1509.2230691441648,1042.5892813162914,-3.721811806605426,periodic_fourier_energy_backward_difference,-3.3489027097945927,1.453209178758435e-06,39.32888510439451,-1.0156800887950768e-06,4.529539374851718e-06,-2.3573628971731292e-05,19.804130779817992,-1.1102321424363992e-05,1.3256607468063834e-05,9.204882581229856e-07,-1.9006749974001542e-05,4.007398439877327e-06,16104,0.0250830240547657,0.073104403913021,0.0870593562722206,0.0921824648976326,0.0020000762306153,0.002959000878036,0.0030472737271338,0.0040061986073851,0.0,0.0870593556129386,0.5592481782744512,0.9367692885743392,9.32783787248214e-05,0.0063830184447793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1590887475013732,0.0,0.1590887475013732,0.1008499235329015,0.0250830240547657,169.02105688005167
0.375,50,25.0196985348301,periodic_fourier_energy,1429.3294437811312,1001.724344450122,-3.419569396931526,periodic_fourier_energy_backward_difference,-3.1200980486189183,2.896975854007926e-06,39.24502583404174,-5.953126531535739e-07,6.4226877969815466e-06,-2.080057783730542e-05,19.804435419402143,-1.1599530794784286e-05,8.363382917927854e-06,7.921163281920526e-07,-2.2174941063090133e-05,3.3791547195987544e-06,16104,0.0257781166583299,0.0759944915771484,0.0920663177967071,0.0979653298854827,0.0019063075305894,0.00271657994017,0.0029535049106925,0.0037637774366885,0.0,0.0920663207595436,0.5398910802404946,0.992065741533539,8.38664141297367e-05,0.0055885132311016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1538340497016906,0.0,0.1538340497016906,0.0944022669368076,0.0257781166583299,173.70491342890415
0.45,60,24.788354798611365,periodic_fourier_energy,1362.001072137453,966.418346949574,-3.0845831495831053,periodic_fourier_energy_backward_difference,-2.853514970134896,-2.28911833761168e-07,39.131336411966366,-7.252491373679395e-08,7.774633612196019e-06,-2.509394559525261e-05,19.804593597663523,-1.113110486794466e-05,7.122022538151251e-06,4.996796413222615e-07,-2.5262611326479123e-05,2.736412635302451e-06,16104,0.0261226631700992,0.0786749646067619,0.0966643169522285,0.1030467003583908,0.0017978210235014,0.002805134281516,0.0028450184036046,0.0038523317780345,0.0,0.0966643092948416,0.502262920491918,0.8528944146357055,8.09801667342841e-05,0.0050720598547812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1565658277273178,0.0,0.1565658277273178,0.093962443895717,0.0261226631700992,176.02662772604916
0.525,70,24.959718837914323,periodic_fourier_energy,1295.943336633669,932.0644545267968,-2.9293626613280797,fourier_grid_transition_backward_difference,-2.6578245847428987,-1.7996090029615462e-06,38.99511089164362,-2.9771552466612216e-06,8.211110967835933e-06,-2.4050691536756097e-05,19.804747081831906,-9.526281475164613e-06,6.388762280141356e-06,1.6532168246379756e-06,-3.0511034113488225e-05,2.248376166300833e-06,16104,0.0262052118778228,0.0811351463198661,0.1009087190032005,0.1081463024020195,0.0017217702697962,0.0026171575300395,0.0027689677663147,0.003664355026558,0.0,0.1009087222154075,0.4717960638869591,0.7976153431378222,0.0001022831783307,0.0049708567929429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1515141928195953,0.0,0.1515141928195953,0.0912952745966389,0.0262052118778228,176.58287922878122
0.6,80,24.759470392593123,periodic_fourier_energy,1238.8200679984927,899.9189163254522,-2.6699792709493426,periodic_fourier_energy_backward_difference,-2.509793038499037,3.8202342158568555e-08,38.837362015191104,-2.3381370063558084e-06,8.930415901081679e-06,-2.318837482028361e-05,19.80487252290855,-7.145092034088719e-06,6.405682565522286e-06,1.3344957466135624e-06,-3.397838881790561e-05,6.2101328252030524e-06,16104,0.0275167189538478,0.0841668397188186,0.1048849299550056,0.1126901134848594,0.0016551307635381,0.0023840721696615,0.0027023283764719,0.00343126966618,0.0,0.1048849305115784,0.4426271858042535,0.7462606842484795,0.0001094985323671,0.0053524467643039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1385230059921741,0.0,0.1385230059921741,0.0838870753298705,0.0275167189538478,185.4204225653191
0.675,90,24.573809059449232,periodic_fourier_energy,1186.4530780378989,869.9537959946833,-2.4754844419185416,periodic_fourier_energy_backward_difference,-2.303860288749542,-8.66721148704402e-06,38.643280906913745,-3.1627338222944552e-06,1.56364775355175e-05,-2.876499911873536e-05,19.804842118179216,-1.0462929466651668e-05,8.17420018183315e-06,1.6053279243286596e-06,-4.1744757926972864e-05,4.974435960046686e-06,16104,0.0272108539938926,0.0863436385989189,0.1086271479725837,0.1170087307691574,0.0015972080873325,0.0024070984218269,0.0026444054674357,0.0034542959183454,0.0,0.1086271456768944,0.4307984508268249,0.832287901153617,0.0001115824030713,0.0054278934879974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1312722471356391,0.0,0.1312722471356391,0.0830027596068926,0.0272108539938926,183.35936251604713
