time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,local_chord,spanwise_station_width,circulation,circulation_magnitude,relative_speed,section_lift_coefficient_from_circulation,lift_per_span,drag_per_span,section_lift_coefficient,section_force_x,section_force_y,section_force_z,span_coordinate_normalized
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,0.9999999403953552,0.652332603931427,-0.07274584472179413,0.07274584472179413,0.262239933013916,0.5548037495412591,4.17906668524555,0.7348236643191791,0.083581338686747,0.47934943437576294,0.0,2.7261414527893066,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,0.9999999403953552,0.5863497853279114,-0.06992487609386444,0.06992487609386444,0.2622373402118683,0.5332946117072266,4.08776010776109,0.7187510070072968,0.08175520702821187,0.4214394986629486,0.0,2.396857261657715,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:2,mirror,2,-1.5022028684616089,1.5022028684616089,-1.765723466873169,-1.2386823892593384,0.9999999403953552,0.5270410776138306,-0.06670358777046204,0.06670358777046204,0.26223164796829224,0.5087379213234506,3.9807185520660844,0.6999174534356629,0.07961437578670827,0.36888524889945984,0.0,2.0980021953582764,-0.3004405736923218
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:3,mirror,3,-2.002588987350464,2.002588987350464,-2.239454746246338,-1.765723466873169,0.9999999403953552,0.47373127937316895,-0.06342415511608124,0.06342415511608124,0.2622264623641968,0.4837357627802506,3.8746913017942366,0.6812682532676589,0.07749383065487699,0.32273808121681213,0.0,1.8355624675750732,-0.40051779747009275
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:4,mirror,4,-2.452361822128296,2.452361822128296,-2.665268659591675,-2.239454746246338,0.9999999403953552,0.4258139133453369,-0.060154028236866,0.060154028236866,0.26222383975982666,0.45879910749092345,3.7727611474401077,0.6633438652895056,0.07545522744628418,0.2824610471725464,0.0,1.6064941883087158,-0.49047236442565917
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:5,mirror,5,-2.856640338897705,2.856640338897705,-3.0480120182037354,-2.665268659591675,0.9999999403953552,0.38274335861206055,-0.05689439922571182,0.05689439922571182,0.26222506165504456,0.4339356601370674,3.6742429339044267,0.6460223117566226,0.0734848630581277,0.24726074934005737,0.0,1.4062920808792114,-0.571328067779541
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:6,mirror,6,-3.2200264930725098,3.2200264930725098,-3.392040967941284,-3.0480120182037354,0.9999999403953552,0.34402894973754883,-0.05361529067158699,0.05361529067158699,0.2622297704219818,0.40891843653776966,3.5765234981932994,0.6288413173735691,0.0715304742274145,0.2163396179676056,0.0,1.230427622795105,-0.644005298614502
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:7,mirror,7,-3.546656608581543,3.546656608581543,-3.7012720108032227,-3.392040967941284,0.9999999403953552,0.3092310428619385,-0.050260160118341446,0.050260160118341446,0.2622342109680176,0.3833227017066084,3.4750051850064265,0.6109888693910374,0.06950010784265777,0.1889367252588272,0.0,1.0745794773101807,-0.7093313217163086
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:8,mirror,8,-3.8402483463287354,3.8402483463287354,-3.979224443435669,-3.7012720108032227,0.9999999403953552,0.2779524326324463,-0.04674536734819412,0.04674536734819412,0.26223039627075195,0.3565213705139726,3.3623304515202643,0.5911696475518885,0.06724661303861577,0.1643170416355133,0.0,0.934567928314209,-0.768049669265747
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:9,mirror,9,-4.1041436195373535,4.1041436195373535,-4.229062557220459,-3.979224443435669,0.9999999403953552,0.24983811378479004,-0.042961735278367996,0.042961735278367996,0.26220670342445374,0.3276936651733249,3.2270227894535437,0.5673693955608232,0.06454045963598204,0.1417504996061325,0.0,0.806233286857605,-0.8208287239074707
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:10,mirror,10,-4.34134578704834,4.34134578704834,-4.453629493713379,-4.229062557220459,0.9999999403953552,0.22456693649291992,-0.03877415880560875,0.03877415880560875,0.2621513605117798,0.2958150668456022,3.051069272599485,0.5364322336612514,0.061021389089147914,0.12046494334936142,0.0,0.6851692795753479,-0.8682691574096679
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:11,mirror,11,-4.554555416107178,4.554555416107178,-4.655481815338135,-4.453629493713379,0.9999999403953552,0.20185232162475586,-0.033996786922216415,0.033996786922216415,0.2620571255683899,0.25946090093788116,2.8044372984656816,0.49309294644649965,0.05608874931246361,0.09953195601701736,0.0,0.5660821795463562,-0.9109110832214355
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:12,mirror,12,-4.746199131011963,4.746199131011963,-4.836916923522949,-4.655481815338135,0.9999999403953552,0.18143510818481445,-0.028264040127396584,0.028264040127396584,0.2619224488735199,0.2158199263455514,2.4294532874109387,0.4272218719858501,0.04858906864435295,0.07751304656267166,0.0,0.4407881200313568,-0.9492398262023926
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:13,mirror,13,-4.918458461761475,4.918458461761475,-5.0,-4.836916923522949,0.9999999403953552,0.16308307647705078,-0.020337233319878578,0.020337233319878578,0.2617435157299042,0.15539819181659056,1.778558375486097,0.3128587020481857,0.03557116962992887,0.05102195963263512,0.0,0.29005277156829834,-0.9836916923522949
